id,proj_comment_id,request_id,in_reply_to,patchset_id,file_name,line_number,author_id,written_on,message,project_url,asbosu,toufique,jake,final_rating,consensus,neutral_without_consensus
1107,3a29b11f_747cbd20,5644,3a29b11f_74959d3e,6,src/include/bootmode.h,40,1000079,5/9/2014 18:45,This bootmode is allover the place in ACPI too. I was considering doing enum with follow-up later.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1108,b08ed4ed_46de4670,9976,NULL,4,src/drivers/intel/fsp1_0/fsp_util.c,0,1000196,5/2/2015 5:18,"The mode of both files was changed to 755, that means the executable bit was added.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1109,5a710552_b05ed674,7153,5a710552_10db2a1d,4,src/mainboard/amd/dinar/agesawrapper.c,347,1000079,10/23/2014 13:25,"Agreed. Unfortunately board-specific modifications to agesawrapper.c files have leaked in, making this a long boring process..",https://review.coreboot.org/#/c/,1,1,-1,1,0,Inc
1110,n1LByn8,3476,nzI0Dt0,1,src/lib/usbdebug.c,372,1000206,4/9/2015 13:30,"The value is having an ABI compatible way to pass the proper information to ramstage from romstage. There's no reason to allow something that can change to break in the future. Take for example the current different sizes of the previous space reserved in the cache_as_ram.inc files. Things that are brittle will break.

What is the bare minimum amount of info that needs to be passed? Isn't it just a bar and a couple of endpoints?",https://review.coreboot.org/#/c/,0,-1,-1,-1,0,Inc
1111,ba63e191_2234e2dc,8195,ba63e191_623adacf,4,src/southbridge/intel/fsp_rangeley/romstage.c,49,1000206,4/9/2015 13:30,To clarify: what is so odd about that is we don't have any way to ensure or car_data section doesn't intrude on whatever region FSP may be using. i.e. I thought that was the point of the contract provided by what was passed back from FSP.,https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1112,9a68dd71_398ded31,8705,NULL,2,src/northbridge/amd/amdfam10/northbridge.c,645,1000079,3/18/2015 7:09,How come there is change for IO resources with config option of 64BIT_PREF_MEM ?,https://review.coreboot.org/#/c/,-1,-1,0,-1,0,Inc
1113,fa1b9901_01e9891a,4911,NULL,6,src/soc/intel/baytrail/southcluster.c,252,1000046,2/26/2014 4:53,I would expect a comment saying that we want to fall through whenever we fall through.,https://review.coreboot.org/#/c/,0,0,-1,0,0,Ex
1114,3034a4db_46019672,9138,NULL,7,src/northbridge/amd/amdfam10/raminit_amdmct.c,218,1000449,3/29/2015 15:02,You may want to check for NULL because cbmem allocations can fail.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1115,1a4dcd0f_ad5e7f43,4848,NULL,8,src/soc/intel/baytrail/microcode/M0C3067_00000313.h,13056,1000196,2/2/2014 12:07,These \r characters at the end break our Git commit hooks checking for coding style issues lint-stable-003-whitespace.,https://review.coreboot.org/#/c/,0,0,-1,0,0,Ex
1116,fa1b9901_a0c9beae,5229,NULL,2,src/console/util.c,1,1000046,2/15/2014 18:33,"Why is this called a console util, when in fact it's a UART util?",https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1117,AAAADH%2F%2F%2B9c%3D,803,AAAADH%2F%2F%2B9k%3D,1,src/arch/x86/Makefile.inc,361,1000079,3/25/2012 16:20,"I think I'll cherry-pick, rebase and add the bootblock.elf and coreboot.ram fixes in #750.. makefile half-baked output.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1118,3a50d1a3_1f4b275b,4505,NULL,5,src/cpu/intel/microcode/microcode.c,186,1000236,12/9/2013 10:40,"Why not just adjust the check upstairs to 
(m->total_size?:2048) > (microcode_end - (u32)c)
then you won't need this check if you assume that cbfs is correct and if you don't cbfs check belongs to cbfs functions, not here.",https://review.coreboot.org/#/c/,-1,0,-1,-1,0,Inc
1119,7a5de9d1_66ce6e5c,8703,9a68dd71_b56c8309,1,src/vendorcode/google/chromeos/Makefile.inc,74,1000206,4/9/2015 13:30,Where do they live then? And then shouldn't we remove VBOOT_CFLAGS here?,https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1120,90939015_c285642c,10139,NULL,4,src/lib/Makefile.inc,180,1000206,5/8/2015 15:02,Where do we handle the COMPILER_RT_rmodules_$(4) ? Is that just included in the objs ?,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1121,9a41bdd9_e813220c,4262,NULL,1,util/cbfstool/cbfs-mkstage.c,229,1000236,11/22/2013 22:24,You assume here that size of phdr entry is sizeof (*phdr). You should use phentsize instead.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1122,AAAAU3%2F%2F%2FhI%3D,2282,NULL,4,src/cpu/samsung/s5p-common/s3c24x0_i2c.c,224,1000004,2/6/2013 19:32,"Is this called from the outside? If not, it could be made static...",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1123,AAAAc3%2F%2F%2FZg%3D,2497,NULL,2,src/northbridge/amd/agesa/family14/dimmSpd.c,34,1000196,2/24/2013 23:28,The ---Ã¢â‚¬Â¦ is not the coding style I think. Could we change that right now?,https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1124,509598f9_bd8abf22,10278,NULL,2,src/mainboard/lenovo/x201/romstage.c,310,1000467,5/23/2015 16:14,Is it possible to put this init function inside the nehalem romstage ? Or are there any problems,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1125,9a68dd71_e9046cc7,8399,NULL,10,src/soc/intel/fsp_baytrail/microcode/microcode_size.h,3,1000000,3/5/2015 12:41,this could probably be determined dynamically at build time. but not in this patch.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1126,7a740942_d587cbd5,6534,NULL,1,src/vendorcode/google/chromeos/vboot_wrapper.c,135,1000093,8/9/2014 0:09,"ewwww. Longer term, why are we not just using monotonic timers on x86? Still, this is known good, we can take it as an action item, as there might be a reason.",https://review.coreboot.org/#/c/,-1,-1,-1,-1,1,Inc
1127,n7jcXUc,3537,n70R718,1,payloads/libpayload/libc/string.c,653,1000015,6/27/2013 16:55,"I have added the modulo because if int is actually 64 bits then the snprintf would mangle the string for values >= 2^32. OTOH it is quite unlikely that we ever see such high numbers(?), but you are right it is not really a good solution. I'll push a version that will work with 64 bits ints and the refined error message. Thanks a lot for taking the time to write the review!",https://review.coreboot.org/#/c/,1,1,1,1,1,Inc
1128,da37b569_84792832,3781,NULL,1,src/cpu/amd/agesa/Kconfig,28,1000196,7/18/2013 23:54,Whitespace. It even replaced the proper tabs from before. Please fix the editor.,https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1129,ba8a016a_b0e6cde6,6249,ba8a016a_b0afad7c,1,src/mainboard/kontron/ktqm77/mainboard.c,113,1000145,7/10/2014 13:40,"It's left intentionally like that, so that a patch that actually enables one LFP looks cleaner.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1130,9a68dd71_e1732ab3,8256,9a68dd71_560c3a42,6,src/cpu/amd/pi/heapmanager.c,79,1000119,2/20/2015 22:08,It makes sense that this is for the IOMMU since family 15 model xxx are the only parts that support it.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1131,1a7b0d38_dfcfebb1,7334,NULL,4,src/soc/intel/fsp_baytrail/chip.h,176,1000463,11/7/2014 12:25,"York, please use TAB in each line following the coreboot coding standard.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1132,n4xbqy4,3449,n.kXsVI,1,payloads/libpayload/drivers/usb/usb.c,289,1000145,6/13/2013 20:02,I don't like either style. Don't like c here. I can change it if it helps to get this pulled.,https://review.coreboot.org/#/c/,-1,-1,0,-1,0,Inc
1133,da6ed579_0fb9c92e,7852,da6ed579_8f6db9ce,1,src/northbridge/intel/i3100/raminit_ep80579.c,252,1000004,12/18/2014 2:09,"See my other patch http://review.coreboot.org/7856 (work in progress and doesn't contain cleanups for this particular file, but it deprecates print_debug alltogether except for the two new boards that can't do CAR)",https://review.coreboot.org/#/c/,0,0,1,0,0,Ex
1134,9a68dd71_fc450317,8489,NULL,20,src/southbridge/amd/sb700/early_setup.c,734,1000079,3/19/2015 4:53,"I will do this for all remaining get_top_of_ram() in one go, separate from this fam10 patch.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1135,ba15a1d1_58af7de3,5445,ba15a1d1_5841bd38,1,src/mainboard/hp/pavilion_m6_1035dx/acpi/ec.asl,16,1000046,4/3/2014 6:00,Having nightmares about empty lines kidnapping you in an alien ship and performing colonoscopy?,https://review.coreboot.org/#/c/,-1,-1,-1,-1,1,Inc
1136,ba63e191_1d1d7f66,8295,ba63e191_a2e692e6,2,src/cpu/intel/model_2065x/finalize.c,5,1000543,1/31/2015 12:38,"k. Just thought because I removed not supported stuff, tested it and improve code quality qulifies me. I'll remove it.",https://review.coreboot.org/#/c/,0,-1,-1,-1,0,Inc
1137,AAAAdH%2F%2F8ME%3D,3045,AAAAdH%2F%2F8Mk%3D,1,src/cpu/samsung/exynos5250/clock.c,382,1000229,4/9/2013 9:18,"My point is that div_fsys1 is probably a fixed size as defined by the data sheet, and an unsigned int is not. So if it's a 32 bit value, as suggested by the fact that you're reading it with readl below, you should use uint32_t to ensure it's the right size. That struct might need to be fixed up too.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1138,9a68dd71_47c48e91,8399,9a68dd71_473a4ecf,4,src/soc/intel/fsp_baytrail/Kconfig,56,1000479,2/13/2015 10:54,"Thanks Martin, I will do it. It will look much better.",https://review.coreboot.org/#/c/,1,1,1,1,1,Inc
1139,90939015_dfac5bb1,10072,NULL,3,src/southbridge/intel/i82801gx/lpc.c,673,1000004,5/6/2015 19:31,"Please don't hijack other chipsets. i82801gx is ICH7, not NM10",https://review.coreboot.org/#/c/,0,-1,-1,-1,0,Inc
1140,5a2ca52d_3bbb9f10,5494,5a2ca52d_9ba43309,7,src/southbridge/amd/agesa/hudson/smi.c,41,1000449,4/16/2014 21:00,You called out the registers being 4 bytes wide but didn't mention each signal has 2 bits for its state.,https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1141,9a68dd71_4a41f338,8435,9a68dd71_6a10774f,3,src/northbridge/amd/amdmct/wrappers/mcti_d.c,280,1000046,2/14/2015 8:11,"Usually unbuffered is limited to four ranks per channel, but most boards I have seen can take either unbuff'd or reg'd. From what you've been describing, I think devicetree.cb is a more optimal answer. (You'll hear me say that a lot. sorry)",https://review.coreboot.org/#/c/,0,1,0,0,0,Ex
1142,3a29b11f_ea48e889,5747,3a29b11f_2a4fc093,2,Makefile,124,1000000,5/15/2014 13:47,"So those need to be enabled on as as-needed basis. Kconfig knows about SSE and its ilk. Noted, will take care of it.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1143,5a2ca52d_d594bce9,5494,5a2ca52d_d5ed9c8f,2,src/southbridge/amd/agesa/hudson/smi.h,14,1000046,4/14/2014 0:03,And #include AGESA headers in a public coreboot header? Are you out of your mind?,https://review.coreboot.org/#/c/,-1,-1,-1,-1,1,Inc
1144,n.m1cdA,3438,n8mT1U4,1,src/southbridge/intel/i82801gx/usb_debug.c,50,1000206,4/9/2015 13:30,I see. I can probably help you with that. I would like to assert that if HAVE_USBDEBUG is available the chipset and/or mainboard does the setup in bootblock to get things at least halfway working. That or so early in romstage it is before console. I think that is a good goal to have.,https://review.coreboot.org/#/c/,0,1,1,1,0,Inc
1145,fa80f949_32b6703e,5792,NULL,4,src/mainboard/intel/bayleybay/romstage.c,154,1000435,5/27/2014 0:14,"uint32_t as above.

Also if you could format the comments with /* .. */ style would put ice on the cake.",https://review.coreboot.org/#/c/,0,1,0,0,0,Ex
1146,7a740942_ab797331,6746,7a740942_8bcef781,1,util/board_status/board_status.sh,254,1000112,9/11/2014 17:06,"yeah, if it's fatal, we might as well just revert the serial patch.  The whole purpose of the serial (or ehci-debug) route is for platforms that don't support (for whatever reason) cbmem console log.  If it's fatal here, then the script won't run on those platforms, making it impossible to collect the logs with this script.
I'm not going to fight it anymore though.",https://review.coreboot.org/#/c/,0,-1,-1,-1,0,Inc
1147,AAAACH%2F%2F%2Frs%3D,144,NULL,1,src/northbridge/via/vx900/Makefile.inc,23,1000046,8/9/2011 9:23,Make sure the smbus code is compiled and linked in.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1148,9a68dd71_9f3cfe30,8635,NULL,3,src/arch/x86/init/romstage.ld,34,1000000,3/11/2015 7:20,where do these section come from - the linker feeling clever?,https://review.coreboot.org/#/c/,-1,-1,-1,-1,1,Inc
1149,1a4dcd0f_441d64bc,4706,NULL,11,src/mainboard/emulation/qemu-armv7/board_info.txt,1,1000046,1/19/2014 1:43,"There's a board name here, but not in the other qemu boards.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1150,AAAAc3%2F%2F%2FXo%3D,2497,AAAAc3%2F%2F%2FZY%3D,2,src/northbridge/amd/agesa/family14/dimmSpd.c,71,1000112,2/25/2013 0:03,"They could probably be combined, but the speed would be the same.  We still need to write the address out first before we can auto-increment. Let's leave that to later when/if it gets moved to the southbridge wrapper",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1151,n4Jez0M,3629,NULL,5,src/mainboard/amd/parmer/acpi/usb_oc.asl,30,1000469,7/9/2013 23:23,is there some missing code here that should go along with these Name objects?  Persimmon has some methods that go along with these.  Might be worth looking in to.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1152,f084cccd_82767a7a,9972,NULL,2,src/soc/intel/baytrail/acpi/southcluster.asl,164,1000206,4/24/2015 15:12,Can we not use CONFIG_MMCONF_BASE_ADDRESS for these constants?,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1153,fa80f949_1806ed20,5450,NULL,5,src/superio/nuvoton/nct6776d/nct6776d.h,58,1000196,6/1/2014 21:28,The coding style puts spaces around the `<<`. Could you add these please?,https://review.coreboot.org/#/c/,0,1,0,0,0,Ex
1154,n4brjLA,144,NULL,12,src/southbridge/via/common/via_early_smbus.h,43,1000093,6/10/2013 17:49,"The net effect of this is to cast base to a u32, then a u16, then add 2 to it. Was that  the plan? 

And if you ever embed these in something else the results will be odd.

You need some more paranoia in your parens:
((u16)((u32)base + 1))
for example.",https://review.coreboot.org/#/c/,0,0,-1,0,0,Ex
1155,3a50d1a3_bc5ec174,4505,NULL,2,src/cpu/intel/microcode/microcode.c,161,1000046,12/9/2013 0:50,"m->total_size is untrusted input, whereas c and microcode end are trusted. There's no risk of overflow.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1156,9a68dd71_a1a45208,8499,NULL,1,src/northbridge/amd/amdmct/amddefs.h,71,1000196,2/20/2015 22:50,Separate patch and please use a tab for consistency. A separate patch could unify that too I guess.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1157,n2883C8,3577,ny-vBLI,4,src/lib/memmove.c,30,1000229,7/7/2013 21:11,"That was actually the original code. If dest <= src and you're only copying one byte at a time, if you start from the top you'll never overwrite the data you haven't copied yet. Otherwise, you have to start from the other end. *dest++ = *src memcpy;, but memcpy is not *dest++ = *src;.

To quote from the pretty short man page:

The memory areas must not overlap.

That's the difference between memcpy and memmove. If there was no overlap at all (which we could check for) then you could use memcpy, and that would make the normal case work like it always has.

But I'm working on a change to add optimized versions of memmove for x86 and ARM. In order to test them I'm going to implement them in the chromeos tree, and then to transfer them over I've put together a big series of patches to upstream so they should just apply.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1158,1a4dcd0f_c4b5ef7e,4794,NULL,8,src/mainboard/lenovo/x60/cmos.layout,156,1000046,1/26/2014 22:49,Enum 8 will no longer be used one cmos_defaults loaded is killed,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1159,7a46c9f1_9eb3bd0a,4282,7a46c9f1_7ee4b10c,3,src/ec/lenovo/h8/acpi/ec.asl,103,1000046,12/1/2013 17:02,"This isn't C. Stop comparing it with C. What you are doing here with the brightness is just redefining the same thing. Both boards you touched have the same definitions for the brightness, \DSPC.BRTU and \DSPC.BRTD, so it makes limited sense to redefine them as something interim.",https://review.coreboot.org/#/c/,-1,-1,-1,-1,1,Inc
1160,7a740942_301732a5,6813,7a740942_f039aa42,3,src/northbridge/intel/i945/acpi.c,39,1000508,9/6/2014 20:11,"Please see here: http://review.coreboot.org/#/c/6192/11/src/northbridge/intel/i945/acpi.c 

dev = dev_find_device(0x8086, 0x27a0, 0);
        if (!dev)
                dev = dev_find_device(0x8086, 0x2770, 0);
        if (!dev)
                return current;",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1161,9a68dd71_a9dc3447,8401,9a68dd71_290364ba,11,src/soc/intel/fsp_baytrail/i2c.c,111,1000479,3/5/2015 13:58,I will add a general error value and use it in this case.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1162,fa80f949_f2cb081d,5601,NULL,11,src/mainboard/advansus/a785e-i/romstage.c,54,1000085,5/29/2014 1:12,"I still can't decide whether this belongs here or in superio/winbond/w83627hf/w83627hf.h ...

This applies to every romstage.c in this changeset.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1163,eWkXZVI,3267,NULL,7,src/device/dram/ddr3.c,99,1000145,5/22/2013 13:54,"Shouldn't the caller be informed? If not, the whole crc check is for debugging only.",https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1164,nqSkQgg,3372,NULL,2,src/northbridge/via/vx900/Makefile.inc,29,1000093,6/5/2013 18:02,The general way to do this is $(TOP)/src/southbridge etc. etc.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1165,9a41bdd9_bf48f788,3976,9a41bdd9_5f544b53,1,src/southbridge/dmp/vortex86ex/southbridge.h,29,1000363,10/18/2013 8:45,All macros in southbridge.h are Vortex86EX PCI S/B config register offsets. They are all fixed for Vortex86EX CPU.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1166,9a41bdd9_dfc61b16,3974,NULL,1,src/mainboard/winent/mb6047/romstage.c,77,1000093,10/16/2013 7:41,"How many sockets on this board? It's really best to stop using this setting, as it makes no sense. Coreboot will adapt if only one CPU is loaded. But why limit a given build for a board to one CPU? Any reason?",https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1167,ba8a016a_a598d46b,5990,NULL,4,src/mainboard/google/panther/romstage.c,33,1000435,6/30/2014 8:43,"I would like to see http://review.coreboot.org/#/c/6041/ fixed up and then these headers fixed up either as a dependency for this or as a patch on immediately on top of this.

#include <superio/ite/common/ite.h>

#include <superio/ite/it8772f/it8772f.h>",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1168,1a4dcd0f_2dc7cf13,4302,NULL,3,src/mainboard/amd/parmer/get_bus_conf.c,142,1000029,2/1/2014 19:08,Same remark here. Please write here why this routine does it.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1169,AAAAMn%2F%2F%2B3I%3D,1841,AAAAMn%2F%2F%2B%2BQ%3D,1,src/Kconfig,423,1000004,11/16/2012 1:15,"The user might still want to disable it...

Unlike the other options, this one does not need a pirq_table.c or mptable.c file be sitting around...

Generally dropping these tables from the build is almost never worth it, since most OSes expect something there.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1170,AAAAdH%2F%2F9qU%3D,2887,AAAAdH%2F%2F9qo%3D,1,src/include/util.h,97,1000206,4/9/2015 13:30,No. I must have missed it while removing things. I'll update the patch to nix this.,https://review.coreboot.org/#/c/,0,0,-1,0,0,Ex
1171,3a50d1a3_92af21e3,4646,3a50d1a3_f27225ad,1,src/cpu/intel/fsp_model_206ax/microcode_blob.c,21,1000000,1/10/2014 20:42,Only if using FSP is enabled. otherwise: build failure,https://review.coreboot.org/#/c/,0,0,-1,0,0,Ex
1172,AAAACX%2F%2F%2Brk%3D,474,NULL,1,src/mainboard/asus/m4a785t-m/dsdt.asl,26,1000000,12/8/2011 11:02,"TableID is specified to be 8 characters. While the original version broke that by adding a space, I guess it's simply ignored. With this change, the final ""M"" would be dropped, too.

(When you fix that, also cut OEMID to 4 characters, it's 32bit. ACPI5.0 19.5.28)",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1173,3a29b11f_1a77bd03,5575,NULL,4,src/superio/fintek/Kconfig,66,1000196,4/23/2014 18:33,Can the selection of the common part be moved one level higher until a Fintek chip comes along which is different? No idea if that is possible in Kconfig.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1174,nyzF0lo,3430,NULL,7,src/mainboard/emulation/qemu-q35/Kconfig,9,1000079,7/1/2013 17:15,"You have a potential problem here with MMCONF_SUPPORT. This option indicates hardware has PCI-e config register access in MMIO space in addition to the legacy 0xcf8/0xcfc IO registers.

A second option MMCONF_SUPPORT_DEFAULT is not set, so by default you would use PCI IO config access. But since those are non-atomic, SMI handler in i82801ix explicitly uses MMIO and you have no MMCONF_BASE_ADDRESS set.",https://review.coreboot.org/#/c/,-1,-1,0,-1,0,Inc
1175,AAAACH%2F%2F%2Frk%3D,144,NULL,1,src/northbridge/via/vx900/early_smbus.c,44,1000046,8/9/2011 9:23,This chipset needs to override the generic __smbus_read_byte().,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1176,AAAAM3%2F%2F%2FvM%3D,2078,AAAAM3%2F%2F%2Fz4%3D,3,src/cpu/samsung/s5p-common/s3c24x0_i2c.c,74,1000020,12/31/2012 4:00,"That comment came from U-Boot... I'm not sure what it implies. I guess we should leave it for the sake of consistency, at least for now?",https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1177,9a68dd71_30f98e4e,8464,NULL,2,src/northbridge/amd/amdht/h3finit.h,466,1000046,2/16/2015 22:26,"'*' next to struct name not type. Also, you don't need to use CamelCaseJustBecauseTheCodeWhereItSUsedUsesIt.

 see_what_i_mean ? yes : no;",https://review.coreboot.org/#/c/,0,0,-1,0,0,Ex
1178,7a740942_d5e10b00,6509,7a740942_b5579fc9,2,src/superio/smsc/sch4037/superio.c,34,1000435,8/8/2014 2:24,"follow up? hate all this stuff getting bikeshed for weeks for that sort of thing.

can you also check out 6465, 6463.",https://review.coreboot.org/#/c/,-1,-1,-1,-1,1,Inc
1179,AAAAc3%2F%2F%2Fl4%3D,2482,NULL,1,src/mainboard/google/link/dsdt.asl,26,1000196,2/22/2013 1:21,Please add the tab. ItÃ¢â‚¬â„¢s sad that the latest clean up patches for the Butterfly were not adapted.,https://review.coreboot.org/#/c/,-1,-1,-1,-1,1,Inc
1180,9a68dd71_3fbf0dd2,8776,9a68dd71_7feee5ed,5,src/mainboard/tyan/s2912_fam10/romstage.c,116,1000845,3/20/2015 5:44,"...except for the fact that get_initial_timestamp() doesn't exist for Fam10h, and implementation looks non-trivial.",https://review.coreboot.org/#/c/,0,-1,-1,-1,0,Inc
1181,304d8487_8de689ea,9134,NULL,25,src/include/cbfs.h,82,1001038,4/14/2015 21:01,"What about abstracting this even further: instead of requiring a region_device to describe the location, we could just accept the name of an FMAP region and look up its offset and size.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1182,da6ed579_81cee581,7923,da6ed579_eb622016,7,src/mainboard/apple/macbook21/mainboard.c,40,1000046,1/6/2015 6:55,"The problem I was referring to is that the name of the constants is quite long, and fitting them all on the same line, you risk breaking the 80 character line limit (we use that so we can fit several files side-by-side on the same screen). Though you can use tagged initialization, and break it up over several lines, as I've demonstrated above -- also makes things more readable, and reduces the chance of mixing up the order.",https://review.coreboot.org/#/c/,0,0,-1,0,0,Ex
1183,9a41bdd9_79e7e712,4193,9a41bdd9_f9d21734,1,payloads/libpayload/libcbfs/ram_media.c,52,1000206,4/9/2015 13:30,"Yes, sorry about missing the indirection. Here's the example.

0xffc00000 -- 0xffe00000 cbfs in memory.
0xffdffffc has 0xffdfffa0 in it which would then be passed back to map.",https://review.coreboot.org/#/c/,1,1,-1,1,0,Inc
1184,da37b569_a456ac04,3774,da37b569_c42410b1,1,src/ec/kontron/it8516e/ec.c,90,1000145,7/16/2013 14:01,"Reading this again, I realize: nothing. We want the two most significant bits and get them either way.",https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1185,3a29b11f_88cb8772,4308,NULL,3,src/include/bootmode.h,24,1000206,4/9/2015 13:30,Please don't declare symbols weak. Provide weak definitions.,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1186,fa69d971_f813d30b,7650,fa69d971_b66c8d09,1,src/ec/compal/ene932/acpi/superio.asl,75,1000046,12/6/2014 3:16,"I don't always agree with Paul, but when I do, I'm either drunk or I have a very good reason.",https://review.coreboot.org/#/c/,-1,1,-1,-1,0,Inc
1187,3a29b11f_dbb864e8,5635,NULL,3,src/lib/fsp/Kconfig,55,1000196,5/6/2014 0:25,"s/the//

Ã¢â‚¬Â¦ rebase the FSP with IntelÃ¢â‚¬â„¢s tool BCT.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1188,AAAABn%2F%2F%2FwM%3D,53,NULL,1,src/mainboard/amd/inagua/Kconfig,5,1000018,6/29/2011 1:27,"i assume that the reason that the  copyright is updated now is because the file was updated in 2011, but the copyright wasn't.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1189,3a50d1a3_259ff460,4533,NULL,1,src/lib/spd_from_file.c,37,1000046,12/15/2013 21:02,"So in the end, you don't even need the AGESA struct. You might think that casting to a struct makes the code more readable, but in this case, it also hides nasty bugs.",https://review.coreboot.org/#/c/,-1,-1,-1,-1,1,Inc
1190,fa69d971_142b1984,7545,NULL,11,util/cbfstool/cbfs-mkstage.c,45,1000196,11/21/2014 14:28,"Does that really work for all architectures?

    util/cbfstool/elf.h:typedef uint64_t Elf64_Addr;

I thought some `PRIx64` was needed.

See commit 8e4bb928 [1] for example.

[1] http://review.coreboot.org/3301",https://review.coreboot.org/#/c/,-1,0,0,0,0,Ex
1191,AAAAc3%2F%2F%2BrY%3D,2497,AAAAc3%2F%2F%2Bwg%3D,4,src/northbridge/amd/agesa/family14/dimmSpd.c,134,1000112,3/4/2013 23:05,"dev_find_slot() explicitly returns a 0 (yeah, it's the same as a NULL).  Maybe that should be changed to return a NULL, but at this point, I think checking for 0 is reasonable.

yes, if it's 0, we still reach the code.  I've changed it to not dereference it before checking it though.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1192,AAAAdH%2F%2F8lc%3D,3004,AAAAdH%2F%2F8lk%3D,1,src/cpu/x86/mtrr/mtrr.c,798,1000206,4/9/2015 13:30,"The only advantage is doing it temporarily as its previous usage/intention was to be cached only during the boot process but not before the OS execution.

As for always enabling WP on the ROM I don't feel very comfortable because I don't know the broader implications. Some flash devices have weird programming algos and leaving the caching type as WP may make one not be able to upgrade the firmware from the host CPU.",https://review.coreboot.org/#/c/,0,-1,0,0,0,Ex
1193,AAAAdH%2F%2F8lw%3D,3011,AAAAdH%2F%2F8l8%3D,4,src/mainboard/amd/thatcher/devicetree.cb,35,1000018,4/2/2013 19:07,"Removing onboard devices instead of setting them to off can break the chipset configuration. This is the entire reason for this stuff to be in a devicetree.cb and to make the static.c to point to the correct setup functions. These devices are always on the board and the chip configuration will enable and disable (and hide) them based on the platform configuration and the device tree.  Without this, everything would be a normal pci device enumeration and coreboot would be much much simpler... 

I also agree with Martin that, as a reference design, it is important to show the configuration as clearly as possible.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1194,7a5de9d1_697401cf,8982,NULL,1,util/crossgcc/buildgcc,632,1000196,3/25/2015 4:26,"Factor that out into a function(?) `print_fail_message` in a follow-up/preceding patch?

    test Ã¢â‚¬Â¦ && print_fail_message(path)

as

    test Ã¢â‚¬Â¦ && print_fail_message(""${IASL_DIR}/source/compiler"")",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1195,n3LRZvs,3438,n7KY-ms,4,src/include/usbdebug.h,28,1000206,4/9/2015 13:30,"Ahh yes. OK. ROMCC and all that. I forgot about that jazz. On further thought w.r.t. the naming. It should really be pcidev_t, no? That would be typedef'd to unsigned int *and* used in struct pci_path? That name would be clearer. Or are we doing to try and encode all different types of devices into a simple_device_t?",https://review.coreboot.org/#/c/,1,1,1,1,1,Inc
